Date;Objet;Équipement;Commande;Type Générique;Valeur;Unité
2026-04-03 03:19:00;Marstek;Marstek Venus E V3;voltage cel 02;;3,313;V
2026-04-03 03:19:59;Marstek;Marstek Venus E V3;voltage cel 02;;3,315;V
2026-04-03 03:20:59;Marstek;Marstek Venus E V3;voltage cel 02;;3,316;V
2026-04-03 03:21:59;Marstek;Marstek Venus E V3;voltage cel 02;;3,317;V
2026-04-03 03:22:59;Marstek;Marstek Venus E V3;voltage cel 02;;3,319;V
2026-04-03 03:23:59;Marstek;Marstek Venus E V3;voltage cel 02;;3,316;V
2026-04-03 03:24:59;Marstek;Marstek Venus E V3;voltage cel 02;;3,318;V
2026-04-03 03:25:59;Marstek;Marstek Venus E V3;voltage cel 02;;3,311;V
2026-04-03 03:26:59;Marstek;Marstek Venus E V3;voltage cel 02;;3,312;V
2026-04-03 03:27:59;Marstek;Marstek Venus E V3;voltage cel 02;;3,311;V
2026-04-03 03:29:59;Marstek;Marstek Venus E V3;voltage cel 02;;3,31;V
2026-04-03 03:30:59;Marstek;Marstek Venus E V3;voltage cel 02;;3,311;V
2026-04-03 03:33:59;Marstek;Marstek Venus E V3;voltage cel 02;;3,31;V
2026-04-03 03:34:59;Marstek;Marstek Venus E V3;voltage cel 02;;3,309;V
2026-04-03 03:35:59;Marstek;Marstek Venus E V3;voltage cel 02;;3,311;V
2026-04-03 03:36:59;Marstek;Marstek Venus E V3;voltage cel 02;;3,31;V
2026-04-03 03:37:58;Marstek;Marstek Venus E V3;voltage cel 02;;3,312;V
2026-04-03 03:38:58;Marstek;Marstek Venus E V3;voltage cel 02;;3,313;V
2026-04-03 03:39:59;Marstek;Marstek Venus E V3;voltage cel 02;;3,315;V
2026-04-03 03:40:58;Marstek;Marstek Venus E V3;voltage cel 02;;3,316;V
2026-04-03 03:42:58;Marstek;Marstek Venus E V3;voltage cel 02;;3,314;V
2026-04-03 03:43:58;Marstek;Marstek Venus E V3;voltage cel 02;;3,316;V
2026-04-03 03:44:58;Marstek;Marstek Venus E V3;voltage cel 02;;3,318;V
2026-04-03 03:45:58;Marstek;Marstek Venus E V3;voltage cel 02;;3,317;V
2026-04-03 03:46:58;Marstek;Marstek Venus E V3;voltage cel 02;;3,318;V
2026-04-03 03:47:58;Marstek;Marstek Venus E V3;voltage cel 02;;3,317;V
2026-04-03 03:48:58;Marstek;Marstek Venus E V3;voltage cel 02;;3,319;V
2026-04-03 03:49:58;Marstek;Marstek Venus E V3;voltage cel 02;;3,315;V
2026-04-03 03:50:58;Marstek;Marstek Venus E V3;voltage cel 02;;3,314;V
2026-04-03 03:51:58;Marstek;Marstek Venus E V3;voltage cel 02;;3,315;V
2026-04-03 03:52:58;Marstek;Marstek Venus E V3;voltage cel 02;;3,314;V
2026-04-03 03:53:58;Marstek;Marstek Venus E V3;voltage cel 02;;3,313;V
2026-04-03 03:54:58;Marstek;Marstek Venus E V3;voltage cel 02;;3,315;V
2026-04-03 03:55:57;Marstek;Marstek Venus E V3;voltage cel 02;;3,313;V
2026-04-03 03:56:57;Marstek;Marstek Venus E V3;voltage cel 02;;3,31;V
2026-04-03 03:57:58;Marstek;Marstek Venus E V3;voltage cel 02;;3,309;V
2026-04-03 03:59:57;Marstek;Marstek Venus E V3;voltage cel 02;;3,307;V
2026-04-03 04:00:57;Marstek;Marstek Venus E V3;voltage cel 02;;3,308;V
2026-04-03 04:02:57;Marstek;Marstek Venus E V3;voltage cel 02;;3,307;V
2026-04-03 04:03:57;Marstek;Marstek Venus E V3;voltage cel 02;;3,308;V
2026-04-03 04:04:57;Marstek;Marstek Venus E V3;voltage cel 02;;3,307;V
2026-04-03 04:05:57;Marstek;Marstek Venus E V3;voltage cel 02;;3,306;V
2026-04-03 04:06:57;Marstek;Marstek Venus E V3;voltage cel 02;;3,308;V
2026-04-03 04:07:57;Marstek;Marstek Venus E V3;voltage cel 02;;3,306;V
2026-04-03 04:08:57;Marstek;Marstek Venus E V3;voltage cel 02;;3,307;V
2026-04-03 04:09:57;Marstek;Marstek Venus E V3;voltage cel 02;;3,308;V
2026-04-03 04:10:57;Marstek;Marstek Venus E V3;voltage cel 02;;3,309;V
2026-04-03 04:11:57;Marstek;Marstek Venus E V3;voltage cel 02;;3,31;V
2026-04-03 04:14:57;Marstek;Marstek Venus E V3;voltage cel 02;;3,311;V
2026-04-03 04:15:57;Marstek;Marstek Venus E V3;voltage cel 02;;3,312;V
2026-04-03 04:16:56;Marstek;Marstek Venus E V3;voltage cel 02;;3,311;V
2026-04-03 04:17:56;Marstek;Marstek Venus E V3;voltage cel 02;;3,312;V
2026-04-03 04:18:57;Marstek;Marstek Venus E V3;voltage cel 02;;3,316;V
2026-04-03 04:19:56;Marstek;Marstek Venus E V3;voltage cel 02;;3,312;V
2026-04-03 04:20:57;Marstek;Marstek Venus E V3;voltage cel 02;;3,313;V
2026-04-03 04:21:56;Marstek;Marstek Venus E V3;voltage cel 02;;3,312;V
2026-04-03 04:24:56;Marstek;Marstek Venus E V3;voltage cel 02;;3,313;V
2026-04-03 04:26:56;Marstek;Marstek Venus E V3;voltage cel 02;;3,311;V
2026-04-03 04:27:56;Marstek;Marstek Venus E V3;voltage cel 02;;3,313;V
2026-04-03 04:28:56;Marstek;Marstek Venus E V3;voltage cel 02;;3,312;V
2026-04-03 04:29:56;Marstek;Marstek Venus E V3;voltage cel 02;;3,313;V
2026-04-03 04:31:56;Marstek;Marstek Venus E V3;voltage cel 02;;3,314;V
2026-04-03 04:32:56;Marstek;Marstek Venus E V3;voltage cel 02;;3,313;V
2026-04-03 04:33:56;Marstek;Marstek Venus E V3;voltage cel 02;;3,315;V
2026-04-03 04:34:56;Marstek;Marstek Venus E V3;voltage cel 02;;3,316;V
2026-04-03 04:36:56;Marstek;Marstek Venus E V3;voltage cel 02;;3,317;V
2026-04-03 04:37:56;Marstek;Marstek Venus E V3;voltage cel 02;;3,316;V
2026-04-03 04:39:55;Marstek;Marstek Venus E V3;voltage cel 02;;3,318;V
2026-04-03 04:40:56;Marstek;Marstek Venus E V3;voltage cel 02;;3,317;V
2026-04-03 04:41:55;Marstek;Marstek Venus E V3;voltage cel 02;;3,318;V
2026-04-03 04:42:55;Marstek;Marstek Venus E V3;voltage cel 02;;3,317;V
2026-04-03 04:43:55;Marstek;Marstek Venus E V3;voltage cel 02;;3,316;V
2026-04-03 04:45:55;Marstek;Marstek Venus E V3;voltage cel 02;;3,314;V
2026-04-03 04:46:55;Marstek;Marstek Venus E V3;voltage cel 02;;3,313;V
2026-04-03 04:48:55;Marstek;Marstek Venus E V3;voltage cel 02;;3,312;V
2026-04-03 04:49:55;Marstek;Marstek Venus E V3;voltage cel 02;;3,313;V
2026-04-03 04:50:55;Marstek;Marstek Venus E V3;voltage cel 02;;3,312;V
2026-04-03 04:51:55;Marstek;Marstek Venus E V3;voltage cel 02;;3,313;V
2026-04-03 04:52:55;Marstek;Marstek Venus E V3;voltage cel 02;;3,305;V
2026-04-03 04:53:55;Marstek;Marstek Venus E V3;voltage cel 02;;3,306;V
2026-04-03 04:54:55;Marstek;Marstek Venus E V3;voltage cel 02;;3,305;V
2026-04-03 04:56:55;Marstek;Marstek Venus E V3;voltage cel 02;;3,304;V
2026-04-03 04:57:54;Marstek;Marstek Venus E V3;voltage cel 02;;3,302;V
2026-04-03 04:58:54;Marstek;Marstek Venus E V3;voltage cel 02;;3,303;V
2026-04-03 04:59:54;Marstek;Marstek Venus E V3;voltage cel 02;;3,302;V
2026-04-03 05:00:54;Marstek;Marstek Venus E V3;voltage cel 02;;3,3;V
2026-04-03 05:01:54;Marstek;Marstek Venus E V3;voltage cel 02;;3,302;V
2026-04-03 05:02:54;Marstek;Marstek Venus E V3;voltage cel 02;;3,301;V
2026-04-03 05:03:54;Marstek;Marstek Venus E V3;voltage cel 02;;3,302;V
2026-04-03 05:04:54;Marstek;Marstek Venus E V3;voltage cel 02;;3,301;V
2026-04-03 05:06:54;Marstek;Marstek Venus E V3;voltage cel 02;;3,307;V
2026-04-03 05:07:54;Marstek;Marstek Venus E V3;voltage cel 02;;3,309;V
2026-04-03 05:08:54;Marstek;Marstek Venus E V3;voltage cel 02;;3,312;V
2026-04-03 05:09:54;Marstek;Marstek Venus E V3;voltage cel 02;;3,309;V
2026-04-03 05:10:54;Marstek;Marstek Venus E V3;voltage cel 02;;3,311;V
2026-04-03 05:11:54;Marstek;Marstek Venus E V3;voltage cel 02;;3,312;V
2026-04-03 05:12:53;Marstek;Marstek Venus E V3;voltage cel 02;;3,313;V
2026-04-03 05:13:53;Marstek;Marstek Venus E V3;voltage cel 02;;3,314;V
2026-04-03 05:14:53;Marstek;Marstek Venus E V3;voltage cel 02;;3,313;V
2026-04-03 05:15:53;Marstek;Marstek Venus E V3;voltage cel 02;;3,314;V
2026-04-03 05:17:53;Marstek;Marstek Venus E V3;voltage cel 02;;3,315;V
2026-04-03 05:18:53;Marstek;Marstek Venus E V3;voltage cel 02;;3,313;V
2026-04-03 05:19:53;Marstek;Marstek Venus E V3;voltage cel 02;;3,315;V
2026-04-03 05:20:53;Marstek;Marstek Venus E V3;voltage cel 02;;3,314;V
2026-04-03 05:21:53;Marstek;Marstek Venus E V3;voltage cel 02;;3,316;V
2026-04-03 05:24:53;Marstek;Marstek Venus E V3;voltage cel 02;;3,315;V
2026-04-03 05:25:53;Marstek;Marstek Venus E V3;voltage cel 02;;3,317;V
2026-04-03 05:26:53;Marstek;Marstek Venus E V3;voltage cel 02;;3,316;V
2026-04-03 05:31:53;Marstek;Marstek Venus E V3;voltage cel 02;;3,315;V
2026-04-03 05:32:53;Marstek;Marstek Venus E V3;voltage cel 02;;3,314;V
2026-04-03 05:33:52;Marstek;Marstek Venus E V3;voltage cel 02;;3,313;V
2026-04-03 05:36:53;Marstek;Marstek Venus E V3;voltage cel 02;;3,314;V
2026-04-03 05:38:52;Marstek;Marstek Venus E V3;voltage cel 02;;3,315;V
2026-04-03 05:39:52;Marstek;Marstek Venus E V3;voltage cel 02;;3,313;V
2026-04-03 05:41:52;Marstek;Marstek Venus E V3;voltage cel 02;;3,31;V
2026-04-03 05:42:52;Marstek;Marstek Venus E V3;voltage cel 02;;3,309;V
2026-04-03 05:43:52;Marstek;Marstek Venus E V3;voltage cel 02;;3,306;V
2026-04-03 05:44:52;Marstek;Marstek Venus E V3;voltage cel 02;;3,308;V
2026-04-03 05:45:52;Marstek;Marstek Venus E V3;voltage cel 02;;3,307;V
2026-04-03 05:46:52;Marstek;Marstek Venus E V3;voltage cel 02;;3,308;V
2026-04-03 05:47:52;Marstek;Marstek Venus E V3;voltage cel 02;;3,309;V
2026-04-03 05:48:52;Marstek;Marstek Venus E V3;voltage cel 02;;3,308;V
2026-04-03 05:49:52;Marstek;Marstek Venus E V3;voltage cel 02;;3,309;V
2026-04-03 05:50:52;Marstek;Marstek Venus E V3;voltage cel 02;;3,308;V
2026-04-03 05:56:52;Marstek;Marstek Venus E V3;voltage cel 02;;3,303;V
2026-04-03 05:57:51;Marstek;Marstek Venus E V3;voltage cel 02;;3,304;V
2026-04-03 05:59:52;Marstek;Marstek Venus E V3;voltage cel 02;;3,301;V
2026-04-03 06:01:51;Marstek;Marstek Venus E V3;voltage cel 02;;3,302;V
2026-04-03 06:02:51;Marstek;Marstek Venus E V3;voltage cel 02;;3,303;V
2026-04-03 06:03:51;Marstek;Marstek Venus E V3;voltage cel 02;;3,304;V
2026-04-03 06:04:51;Marstek;Marstek Venus E V3;voltage cel 02;;3,305;V
2026-04-03 06:05:51;Marstek;Marstek Venus E V3;voltage cel 02;;3,306;V
2026-04-03 06:06:51;Marstek;Marstek Venus E V3;voltage cel 02;;3,305;V
2026-04-03 06:07:51;Marstek;Marstek Venus E V3;voltage cel 02;;3,304;V
2026-04-03 06:08:51;Marstek;Marstek Venus E V3;voltage cel 02;;3,306;V
2026-04-03 06:09:51;Marstek;Marstek Venus E V3;voltage cel 02;;3,305;V
2026-04-03 06:12:51;Marstek;Marstek Venus E V3;voltage cel 02;;3,303;V
2026-04-03 06:13:51;Marstek;Marstek Venus E V3;voltage cel 02;;3,306;V
2026-04-03 06:14:51;Marstek;Marstek Venus E V3;voltage cel 02;;3,307;V
2026-04-03 06:15:51;Marstek;Marstek Venus E V3;voltage cel 02;;3,305;V
2026-04-03 06:16:51;Marstek;Marstek Venus E V3;voltage cel 02;;3,303;V
2026-04-03 06:17:50;Marstek;Marstek Venus E V3;voltage cel 02;;3,305;V
2026-04-03 06:21:50;Marstek;Marstek Venus E V3;voltage cel 02;;3,298;V
2026-04-03 06:22:50;Marstek;Marstek Venus E V3;voltage cel 02;;3,296;V
2026-04-03 06:25:50;Marstek;Marstek Venus E V3;voltage cel 02;;3,302;V
2026-04-03 06:26:50;Marstek;Marstek Venus E V3;voltage cel 02;;3,295;V
2026-04-03 06:27:50;Marstek;Marstek Venus E V3;voltage cel 02;;3,294;V
2026-04-03 06:31:50;Marstek;Marstek Venus E V3;voltage cel 02;;3,292;V
2026-04-03 06:32:50;Marstek;Marstek Venus E V3;voltage cel 02;;3,291;V
2026-04-03 06:33:50;Marstek;Marstek Venus E V3;voltage cel 02;;3,293;V
2026-04-03 06:34:50;Marstek;Marstek Venus E V3;voltage cel 02;;3,292;V
2026-04-03 06:35:50;Marstek;Marstek Venus E V3;voltage cel 02;;3,296;V
2026-04-03 06:36:50;Marstek;Marstek Venus E V3;voltage cel 02;;3,295;V
2026-04-03 06:37:49;Marstek;Marstek Venus E V3;voltage cel 02;;3,293;V
2026-04-03 06:41:50;Marstek;Marstek Venus E V3;voltage cel 02;;3,292;V
2026-04-03 06:42:49;Marstek;Marstek Venus E V3;voltage cel 02;;3,293;V
2026-04-03 06:44:49;Marstek;Marstek Venus E V3;voltage cel 02;;3,294;V
2026-04-03 06:46:49;Marstek;Marstek Venus E V3;voltage cel 02;;3,293;V
2026-04-03 06:47:49;Marstek;Marstek Venus E V3;voltage cel 02;;3,292;V
2026-04-03 06:48:49;Marstek;Marstek Venus E V3;voltage cel 02;;3,293;V
2026-04-03 06:50:49;Marstek;Marstek Venus E V3;voltage cel 02;;3,292;V
2026-04-03 06:52:49;Marstek;Marstek Venus E V3;voltage cel 02;;3,293;V
2026-04-03 06:54:49;Marstek;Marstek Venus E V3;voltage cel 02;;3,292;V
2026-04-03 06:55:49;Marstek;Marstek Venus E V3;voltage cel 02;;3,291;V
2026-04-03 06:57:48;Marstek;Marstek Venus E V3;voltage cel 02;;3,293;V
2026-04-03 06:59:49;Marstek;Marstek Venus E V3;voltage cel 02;;3,294;V
2026-04-03 07:01:48;Marstek;Marstek Venus E V3;voltage cel 02;;3,295;V
2026-04-03 07:02:48;Marstek;Marstek Venus E V3;voltage cel 02;;3,294;V
2026-04-03 07:04:49;Marstek;Marstek Venus E V3;voltage cel 02;;3,295;V
2026-04-03 07:10:48;Marstek;Marstek Venus E V3;voltage cel 02;;3,294;V
2026-04-03 07:11:48;Marstek;Marstek Venus E V3;voltage cel 02;;3,295;V
2026-04-03 07:13:48;Marstek;Marstek Venus E V3;voltage cel 02;;3,294;V
2026-04-03 07:14:48;Marstek;Marstek Venus E V3;voltage cel 02;;3,295;V
2026-04-03 07:15:48;Marstek;Marstek Venus E V3;voltage cel 02;;3,296;V
2026-04-03 07:16:48;Marstek;Marstek Venus E V3;voltage cel 02;;3,297;V
2026-04-03 07:17:47;Marstek;Marstek Venus E V3;voltage cel 02;;3,295;V
2026-04-03 07:25:47;Marstek;Marstek Venus E V3;voltage cel 02;;3,294;V
2026-04-03 07:26:47;Marstek;Marstek Venus E V3;voltage cel 02;;3,295;V
2026-04-03 07:28:47;Marstek;Marstek Venus E V3;voltage cel 02;;3,296;V
2026-04-03 07:30:47;Marstek;Marstek Venus E V3;voltage cel 02;;3,297;V
2026-04-03 07:31:47;Marstek;Marstek Venus E V3;voltage cel 02;;3,295;V
2026-04-03 07:32:47;Marstek;Marstek Venus E V3;voltage cel 02;;3,292;V
2026-04-03 07:36:47;Marstek;Marstek Venus E V3;voltage cel 02;;3,291;V
2026-04-03 07:39:47;Marstek;Marstek Venus E V3;voltage cel 02;;3,29;V
2026-04-03 07:42:47;Marstek;Marstek Venus E V3;voltage cel 02;;3,288;V
2026-04-03 07:43:47;Marstek;Marstek Venus E V3;voltage cel 02;;3,29;V
2026-04-03 07:44:47;Marstek;Marstek Venus E V3;voltage cel 02;;3,289;V
2026-04-03 07:46:47;Marstek;Marstek Venus E V3;voltage cel 02;;3,291;V
2026-04-03 07:47:46;Marstek;Marstek Venus E V3;voltage cel 02;;3,289;V
2026-04-03 07:48:46;Marstek;Marstek Venus E V3;voltage cel 02;;3,288;V
2026-04-03 07:49:46;Marstek;Marstek Venus E V3;voltage cel 02;;3,289;V
2026-04-03 07:50:46;Marstek;Marstek Venus E V3;voltage cel 02;;3,282;V
2026-04-03 07:51:46;Marstek;Marstek Venus E V3;voltage cel 02;;3,283;V
2026-04-03 07:53:46;Marstek;Marstek Venus E V3;voltage cel 02;;3,282;V
2026-04-03 07:54:46;Marstek;Marstek Venus E V3;voltage cel 02;;3,281;V
2026-04-03 07:55:46;Marstek;Marstek Venus E V3;voltage cel 02;;3,28;V
2026-04-03 07:56:46;Marstek;Marstek Venus E V3;voltage cel 02;;3,277;V
2026-04-03 07:57:46;Marstek;Marstek Venus E V3;voltage cel 02;;3,276;V
2026-04-03 08:00:46;Marstek;Marstek Venus E V3;voltage cel 02;;3,275;V
2026-04-03 08:01:46;Marstek;Marstek Venus E V3;voltage cel 02;;3,269;V
2026-04-03 08:02:45;Marstek;Marstek Venus E V3;voltage cel 02;;3,267;V
2026-04-03 08:03:46;Marstek;Marstek Venus E V3;voltage cel 02;;3,265;V
2026-04-03 08:04:46;Marstek;Marstek Venus E V3;voltage cel 02;;3,269;V
2026-04-03 08:08:46;Marstek;Marstek Venus E V3;voltage cel 02;;3,27;V
2026-04-03 08:09:45;Marstek;Marstek Venus E V3;voltage cel 02;;3,271;V
2026-04-03 08:10:45;Marstek;Marstek Venus E V3;voltage cel 02;;3,273;V
2026-04-03 08:11:45;Marstek;Marstek Venus E V3;voltage cel 02;;3,275;V
2026-04-03 08:12:45;Marstek;Marstek Venus E V3;voltage cel 02;;3,283;V
2026-04-03 08:13:45;Marstek;Marstek Venus E V3;voltage cel 02;;3,279;V
2026-04-03 08:14:45;Marstek;Marstek Venus E V3;voltage cel 02;;3,268;V
2026-04-03 08:15:45;Marstek;Marstek Venus E V3;voltage cel 02;;3,281;V
2026-04-03 08:16:45;Marstek;Marstek Venus E V3;voltage cel 02;;3,284;V
2026-04-03 08:17:45;Marstek;Marstek Venus E V3;voltage cel 02;;3,286;V
2026-04-03 08:18:45;Marstek;Marstek Venus E V3;voltage cel 02;;3,288;V
2026-04-03 08:20:45;Marstek;Marstek Venus E V3;voltage cel 02;;3,289;V
2026-04-03 08:21:45;Marstek;Marstek Venus E V3;voltage cel 02;;3,239;V
2026-04-03 08:22:45;Marstek;Marstek Venus E V3;voltage cel 02;;3,221;V
2026-04-03 08:23:45;Marstek;Marstek Venus E V3;voltage cel 02;;3,233;V
2026-04-03 08:24:45;Marstek;Marstek Venus E V3;voltage cel 02;;3,26;V
2026-04-03 08:25:45;Marstek;Marstek Venus E V3;voltage cel 02;;3,262;V
2026-04-03 08:26:45;Marstek;Marstek Venus E V3;voltage cel 02;;3,271;V
2026-04-03 08:27:44;Marstek;Marstek Venus E V3;voltage cel 02;;3,274;V
2026-04-03 08:28:44;Marstek;Marstek Venus E V3;voltage cel 02;;3,276;V
2026-04-03 08:29:44;Marstek;Marstek Venus E V3;voltage cel 02;;3,275;V
2026-04-03 08:30:44;Marstek;Marstek Venus E V3;voltage cel 02;;3,277;V
2026-04-03 08:31:44;Marstek;Marstek Venus E V3;voltage cel 02;;3,28;V
2026-04-03 08:32:44;Marstek;Marstek Venus E V3;voltage cel 02;;3,279;V
2026-04-03 08:33:44;Marstek;Marstek Venus E V3;voltage cel 02;;3,28;V
2026-04-03 08:35:44;Marstek;Marstek Venus E V3;voltage cel 02;;3,281;V
2026-04-03 08:36:44;Marstek;Marstek Venus E V3;voltage cel 02;;3,283;V
2026-04-03 08:37:44;Marstek;Marstek Venus E V3;voltage cel 02;;3,284;V
2026-04-03 08:38:44;Marstek;Marstek Venus E V3;voltage cel 02;;3,285;V
2026-04-03 08:40:44;Marstek;Marstek Venus E V3;voltage cel 02;;3,287;V
2026-04-03 08:42:44;Marstek;Marstek Venus E V3;voltage cel 02;;3,289;V
2026-04-03 08:43:44;Marstek;Marstek Venus E V3;voltage cel 02;;3,291;V
2026-04-03 08:45:44;Marstek;Marstek Venus E V3;voltage cel 02;;3,292;V
2026-04-03 08:46:44;Marstek;Marstek Venus E V3;voltage cel 02;;3,293;V
2026-04-03 08:50:43;Marstek;Marstek Venus E V3;voltage cel 02;;3,294;V
2026-04-03 08:52:43;Marstek;Marstek Venus E V3;voltage cel 02;;3,295;V
2026-04-03 08:53:43;Marstek;Marstek Venus E V3;voltage cel 02;;3,296;V
2026-04-03 08:55:43;Marstek;Marstek Venus E V3;voltage cel 02;;3,297;V
2026-04-03 08:56:43;Marstek;Marstek Venus E V3;voltage cel 02;;3,296;V
2026-04-03 08:57:43;Marstek;Marstek Venus E V3;voltage cel 02;;3,297;V
2026-04-03 08:58:43;Marstek;Marstek Venus E V3;voltage cel 02;;3,298;V
2026-04-03 08:59:43;Marstek;Marstek Venus E V3;voltage cel 02;;3,299;V
2026-04-03 09:00:43;Marstek;Marstek Venus E V3;voltage cel 02;;3,302;V
2026-04-03 09:01:43;Marstek;Marstek Venus E V3;voltage cel 02;;3,293;V
2026-04-03 09:02:43;Marstek;Marstek Venus E V3;voltage cel 02;;3,298;V
2026-04-03 09:03:43;Marstek;Marstek Venus E V3;voltage cel 02;;3,302;V
2026-04-03 09:04:43;Marstek;Marstek Venus E V3;voltage cel 02;;3,303;V
2026-04-03 09:05:43;Marstek;Marstek Venus E V3;voltage cel 02;;3,304;V
2026-04-03 09:06:43;Marstek;Marstek Venus E V3;voltage cel 02;;3,306;V
2026-04-03 09:07:43;Marstek;Marstek Venus E V3;voltage cel 02;;3,307;V
2026-04-03 09:08:42;Marstek;Marstek Venus E V3;voltage cel 02;;3,308;V
2026-04-03 09:09:43;Marstek;Marstek Venus E V3;voltage cel 02;;3,309;V
2026-04-03 09:10:42;Marstek;Marstek Venus E V3;voltage cel 02;;3,311;V
2026-04-03 09:11:42;Marstek;Marstek Venus E V3;voltage cel 02;;3,313;V
2026-04-03 09:13:43;Marstek;Marstek Venus E V3;voltage cel 02;;3,314;V
2026-04-03 09:14:42;Marstek;Marstek Venus E V3;voltage cel 02;;3,315;V
2026-04-03 09:15:42;Marstek;Marstek Venus E V3;voltage cel 02;;3,317;V
2026-04-03 09:16:42;Marstek;Marstek Venus E V3;voltage cel 02;;3,318;V
2026-04-03 09:17:42;Marstek;Marstek Venus E V3;voltage cel 02;;3,319;V
2026-04-03 09:18:42;Marstek;Marstek Venus E V3;voltage cel 02;;3,314;V
2026-04-03 09:20:42;Marstek;Marstek Venus E V3;voltage cel 02;;3,316;V
2026-04-03 09:22:42;Marstek;Marstek Venus E V3;voltage cel 02;;3,317;V
2026-04-03 09:23:42;Marstek;Marstek Venus E V3;voltage cel 02;;3,314;V
2026-04-03 09:24:42;Marstek;Marstek Venus E V3;voltage cel 02;;3,317;V
2026-04-03 09:25:42;Marstek;Marstek Venus E V3;voltage cel 02;;3,322;V
2026-04-03 09:26:42;Marstek;Marstek Venus E V3;voltage cel 02;;3,257;V
2026-04-03 09:27:42;Marstek;Marstek Venus E V3;voltage cel 02;;3,23;V
2026-04-03 09:28:42;Marstek;Marstek Venus E V3;voltage cel 02;;3,22;V
2026-04-03 09:30:42;Marstek;Marstek Venus E V3;voltage cel 02;;3,215;V
2026-04-03 09:31:42;Marstek;Marstek Venus E V3;voltage cel 02;;3,218;V
2026-04-03 09:32:42;Marstek;Marstek Venus E V3;voltage cel 02;;3,219;V
2026-04-03 09:33:42;Marstek;Marstek Venus E V3;voltage cel 02;;3,22;V
2026-04-03 09:34:42;Marstek;Marstek Venus E V3;voltage cel 02;;3,222;V
2026-04-03 09:35:41;Marstek;Marstek Venus E V3;voltage cel 02;;3,273;V
2026-04-03 09:36:41;Marstek;Marstek Venus E V3;voltage cel 02;;3,28;V
2026-04-03 09:37:41;Marstek;Marstek Venus E V3;voltage cel 02;;3,284;V
2026-04-03 09:38:41;Marstek;Marstek Venus E V3;voltage cel 02;;3,285;V
2026-04-03 09:39:41;Marstek;Marstek Venus E V3;voltage cel 02;;3,286;V
2026-04-03 09:40:41;Marstek;Marstek Venus E V3;voltage cel 02;;3,284;V
2026-04-03 09:41:41;Marstek;Marstek Venus E V3;voltage cel 02;;3,289;V
2026-04-03 09:42:41;Marstek;Marstek Venus E V3;voltage cel 02;;3,292;V
2026-04-03 09:44:41;Marstek;Marstek Venus E V3;voltage cel 02;;3,293;V
2026-04-03 09:45:41;Marstek;Marstek Venus E V3;voltage cel 02;;3,291;V
2026-04-03 09:46:41;Marstek;Marstek Venus E V3;voltage cel 02;;3,295;V
2026-04-03 09:47:41;Marstek;Marstek Venus E V3;voltage cel 02;;3,296;V
2026-04-03 09:48:41;Marstek;Marstek Venus E V3;voltage cel 02;;3,295;V
2026-04-03 09:52:41;Marstek;Marstek Venus E V3;voltage cel 02;;3,298;V
2026-04-03 09:55:40;Marstek;Marstek Venus E V3;voltage cel 02;;3,302;V
2026-04-03 09:57:41;Marstek;Marstek Venus E V3;voltage cel 02;;3,303;V
2026-04-03 09:59:40;Marstek;Marstek Venus E V3;voltage cel 02;;3,304;V
2026-04-03 10:00:40;Marstek;Marstek Venus E V3;voltage cel 02;;3,306;V
2026-04-03 10:02:40;Marstek;Marstek Venus E V3;voltage cel 02;;3,308;V
2026-04-03 10:03:40;Marstek;Marstek Venus E V3;voltage cel 02;;3,31;V
2026-04-03 10:04:40;Marstek;Marstek Venus E V3;voltage cel 02;;3,311;V
2026-04-03 10:05:40;Marstek;Marstek Venus E V3;voltage cel 02;;3,315;V
2026-04-03 10:06:40;Marstek;Marstek Venus E V3;voltage cel 02;;3,318;V
2026-04-03 10:07:40;Marstek;Marstek Venus E V3;voltage cel 02;;3,323;V
2026-04-03 10:08:40;Marstek;Marstek Venus E V3;voltage cel 02;;3,325;V
2026-04-03 10:09:40;Marstek;Marstek Venus E V3;voltage cel 02;;3,326;V
2026-04-03 10:10:40;Marstek;Marstek Venus E V3;voltage cel 02;;3,327;V
2026-04-03 10:11:40;Marstek;Marstek Venus E V3;voltage cel 02;;3,33;V
2026-04-03 10:13:40;Marstek;Marstek Venus E V3;voltage cel 02;;3,334;V
2026-04-03 10:14:39;Marstek;Marstek Venus E V3;voltage cel 02;;3,323;V
2026-04-03 10:15:40;Marstek;Marstek Venus E V3;voltage cel 02;;3,33;V
2026-04-03 10:16:40;Marstek;Marstek Venus E V3;voltage cel 02;;3,335;V
2026-04-03 10:17:39;Marstek;Marstek Venus E V3;voltage cel 02;;3,329;V
2026-04-03 10:18:39;Marstek;Marstek Venus E V3;voltage cel 02;;3,326;V
2026-04-03 10:19:39;Marstek;Marstek Venus E V3;voltage cel 02;;3,312;V
2026-04-03 10:20:39;Marstek;Marstek Venus E V3;voltage cel 02;;3,332;V
2026-04-03 10:21:39;Marstek;Marstek Venus E V3;voltage cel 02;;3,334;V
2026-04-03 10:22:39;Marstek;Marstek Venus E V3;voltage cel 02;;3,331;V
2026-04-03 10:23:39;Marstek;Marstek Venus E V3;voltage cel 02;;3,336;V
2026-04-03 10:24:39;Marstek;Marstek Venus E V3;voltage cel 02;;3,34;V
2026-04-03 10:25:39;Marstek;Marstek Venus E V3;voltage cel 02;;3,342;V
